ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki
ORL-PL-238976312,Orlen nr 7387,"ul. Płocka 172A, 87-800 Włocławek",52.650076,19.142604,,Do zrobienia,,
ORL-PL-239074840,Orlen nr 4050,"ul. Kwiatowa 20, 63-600 Kępno",51.281255,17.993165,,Do zrobienia,,
ORL-PL-239171313,Orlen,"Stacja Orlen, Polska (współrzędne: 51.66402, 16.04683)",51.664016,16.046833,,Do zrobienia,,
ORL-PL-239298036,Orlen nr SP174,"ul. Balonowa 35, 64-100 Strzyżewice",51.831440,16.534555,,Do zrobienia,,
ORL-PL-239357868,Orlen,"ul. Trakt Lubelski 28, 05-408 Wola Ducka",52.115012,21.375339,,Do zrobienia,,
ORL-PL-239547434,Orlen,"ul. Aleja Kraśnicka 116A, 20-718 Lublin",51.234747,22.490565,,Do zrobienia,,
ORL-PL-239765044,Orlen,"ul. Generała Leopolda Okulickiego 1, 05-500 Piaseczno",52.082212,21.015585,,Do zrobienia,,
ORL-PL-239915463,Orlen,"Stacja Orlen, Polska (współrzędne: 53.39444, 23.47257)",53.394445,23.472571,,Do zrobienia,,
ORL-PL-240330294,Orlen,"Stacja Orlen, Polska (współrzędne: 53.91696, 15.20402)",53.916962,15.204021,,Do zrobienia,,
ORL-PL-240383255,Orlen,"ul. Heroldów 1, 01-991 Warszawa",52.305163,20.932509,,Do zrobienia,,
ORL-PL-240569644,Orlen,"ul. Zielona 60, Węgierska Górka",49.604630,19.116142,,Do zrobienia,,
ORL-PL-241278326,Orlen,"ul. Brzeska 42, Bochnia",49.976412,20.444987,,Do zrobienia,,
ORL-PL-242534430,Orlen,"Stacja Orlen, Polska (współrzędne: 53.48908, 18.72261)",53.489080,18.722606,,Do zrobienia,,
ORL-PL-242641743,Orlen,"ul. Łódzka 83-85, 87-100 Toruń",52.992428,18.634459,,Do zrobienia,,
ORL-PL-242844324,Orlen,"ul. Warszawska 357, 43-346 Bielsko-Biała",49.859014,19.023090,,Do zrobienia,,
ORL-PL-243642535,Orlen Nowe,"Stacja Orlen, Polska (współrzędne: 53.63671, 18.70481)",53.636711,18.704805,,Do zrobienia,,
ORL-PL-243726842,Orlen,"ul. Białostocka 14, 17-300 Siemiatycze",52.444481,22.852410,,Do zrobienia,,
ORL-PL-243911510,Orlen,"ul. Katowicka 2a, 43-430 Skoczów",49.805065,18.789897,,Do zrobienia,,
ORL-PL-244361980,Orlen,"ul. Władysława Jagiełły 32, 82-400 Sztum",53.914229,19.044917,,Do zrobienia,,
ORL-PL-244635792,Orlen nr 1532,"ul. Aleja Wojska Polskiego 62, 63-500 Ostrzeszów",51.444935,17.912404,,Do zrobienia,,
ORL-PL-244635793,Orlen nr 4237,"Stacja Orlen, Polska (współrzędne: 51.48545, 17.86914)",51.485453,17.869145,,Do zrobienia,,
ORL-PL-244738797,Orlen,"ul. Olsztyńska 21a, 11-040 Dobre Miasto",53.981184,20.409014,,Do zrobienia,,
ORL-PL-244796399,Orlen nr 1014,"ul. Wojska Polskiego 8, 66-200 Świebodzin",52.260448,15.533916,,Do zrobienia,,
ORL-PL-244824554,Orlen nr 299,"ul. Wojska Polskiego 5a, 66-500 Strzelce Krajeńskie",52.881276,15.542980,,Do zrobienia,,
ORL-PL-245033617,Orlen,"ul. Powązkowska 43, 01-797 Warszawa",52.259150,20.959671,,Do zrobienia,,
ORL-PL-245348190,Orlen,"ul. Warszawska 16, 17-312 Drohiczyn",52.400886,22.657028,,Do zrobienia,,
ORL-PL-245724912,Orlen,"ul. Wenecja 6, Wadowice",49.875728,19.512664,,Do zrobienia,,
ORL-PL-246582379,Orlen,"ul. Świdnicka 60, 58-160 Świebodzice",50.855472,16.334489,,Do zrobienia,,
ORL-PL-246582418,Orlen,"Stacja Orlen, Polska (współrzędne: 50.86923, 16.29649)",50.869230,16.296488,,Do zrobienia,,
ORL-PL-248117604,Orlen,"ul. Baranowicka 44, 15-544 Białystok",53.121547,23.199510,,Do zrobienia,,
ORL-PL-248750272,Orlen,"Stacja Orlen, Polska (współrzędne: 50.48204, 17.31227)",50.482038,17.312268,,Do zrobienia,,
ORL-PL-249265302,Orlen,"ul. Krakowska 52, 47-100 Strzelce Opolskie",50.506276,18.314954,,Do zrobienia,,
ORL-PL-249286349,Orlen,"ul. Kluczborska 54, 46-250 Wołczyn",51.013928,18.055962,,Do zrobienia,,
ORL-PL-249294200,Orlen,"Stacja Orlen, Polska (współrzędne: 50.97364, 18.20305)",50.973642,18.203050,,Do zrobienia,,
ORL-PL-249888698,Orlen,"ul. Mikołaja Kopernika 33A, 11-100 Lidzbark Warmiński",54.121997,20.574323,,Do zrobienia,,
ORL-PL-250058405,Orlen nr 588,"ul. Aleja Piastów 24, 66-530 Drezdenko",52.842919,15.832254,,Do zrobienia,,
ORL-PL-251656986,Orlen,"ul. Fabryczna 3, 65-410 Zielona Góra",51.935254,15.501539,,Do zrobienia,,
ORL-PL-252113332,Orlen,"Stacja Orlen, Polska (współrzędne: 52.61635, 20.33367)",52.616354,20.333674,,Do zrobienia,,
ORL-PL-253479296,Orlen,"ul. Michała Spisaka 1A, 05-816 Opacz-Kolonia",52.181600,20.885635,,Do zrobienia,,
ORL-PL-253592990,Orlen,"ul. Radomska 31, 26-400 Przysucha",51.361002,20.640663,,Do zrobienia,,
ORL-PL-253841316,Orlen,"ul. Plac Komuny Paryskiej 3, 67-300 Szprotawa",51.566242,15.541330,,Do zrobienia,,
ORL-PL-254154503,Orlen,"Stacja Orlen, Polska (współrzędne: 53.50367, 18.79572)",53.503675,18.795721,,Do zrobienia,,
ORL-PL-254410938,Orlen,"ul. Bielska 50, 43-200 Pszczyna",49.960407,18.961031,,Do zrobienia,,
ORL-PL-255128714,Orlen,"Stacja Orlen, Polska (współrzędne: 50.25333, 23.13900)",50.253326,23.139005,,Do zrobienia,,
ORL-PL-255357671,Orlen,"ul. Warszawska 2, 19-500 Gołdap",54.304039,22.304558,,Do zrobienia,,
ORL-PL-255492118,Orlen,"ul. Toruńska 33, 87-800 Włocławek",52.664242,19.055571,,Do zrobienia,,
ORL-PL-255580007,Orlen,"Stacja Orlen, Polska (współrzędne: 50.19026, 21.89340)",50.190261,21.893399,,Do zrobienia,,
ORL-PL-255888621,Orlen nr 7240,"Stacja Orlen, Polska (współrzędne: 50.76192, 16.32379)",50.761922,16.323794,,Do zrobienia,,
ORL-PL-257221233,Orlen,Warszawa,52.223855,21.228609,,Do zrobienia,,
ORL-PL-257358608,Orlen,"ul. Tadeusza Kościuszki 56, 99-300 Kutno",52.246454,19.379096,,Do zrobienia,,
ORL-PL-257679995,Orlen,"ul. Rzeszowska, 39-200 Dębica",50.054955,21.433969,,Do zrobienia,,
ORL-PL-258208923,Orlen,"Stacja Orlen, Polska (współrzędne: 49.82215, 18.66891)",49.822154,18.668914,,Do zrobienia,,
ORL-PL-258617683,Orlen,"Stacja Orlen, Polska (współrzędne: 54.55040, 18.42532)",54.550402,18.425318,,Do zrobienia,,
ORL-PL-258630999,Orlen,"ul. Nowodworska 45, 82-300 Elbląg",54.165776,19.377357,,Do zrobienia,,
ORL-PL-259520721,Orlen,"ul. Szarych Szeregów 4, 58-100 Świdnica",50.855255,16.509649,,Do zrobienia,,
ORL-PL-260849447,Orlen,"Stacja Orlen, Polska (współrzędne: 53.02532, 18.64508)",53.025323,18.645076,,Do zrobienia,,
ORL-PL-262390989,Orlen,"ul. Opolska 37, 49-100 Niemodlin",50.644809,17.640533,,Do zrobienia,,
ORL-PL-262420519,Orlen nr 4040,"ul. Bolesława Krzywoustego 48, 61-144 Poznań",52.387506,16.967435,,Do zrobienia,,
ORL-PL-262733007,Orlen,"ul. Byczyńska 87, 46-200 Kluczbork",50.986081,18.209801,,Do zrobienia,,
ORL-PL-263287935,Orlen,"ul. Jagiellońska 60d, 34-130 Kalwaria Zebrzydowska",49.872246,19.662074,,Do zrobienia,,
ORL-PL-263420446,Orlen,"ul. Białostocka 59, 16-060 Zabłudów",53.018171,23.328002,,Do zrobienia,,
ORL-PL-263641218,Orlen,"ul. Pole 16A, 87-721 Raciążek",52.844248,18.791110,,Do zrobienia,,
ORL-PL-264898358,Orlen,"ul. Krakowska 86, 26-800 Białobrzegi",51.643326,20.958165,,Do zrobienia,,
ORL-PL-265240024,Orlen,"ul. Jasna, 44-100 Gliwice",50.286887,18.672686,,Do zrobienia,,
ORL-PL-266208625,Orlen,"Stacja Orlen, Polska (współrzędne: 49.86995, 19.71095)",49.869948,19.710949,,Do zrobienia,,
ORL-PL-266630721,Orlen,"ul. Kłodzka 46a, 57-511",50.311598,16.658268,,Do zrobienia,,
ORL-PL-267115773,Orlen nr 928,"ul. Szaflarska, 34-400 Nowy Targ",49.468272,20.026717,,Do zrobienia,,
ORL-PL-268037571,Orlen nr 4042,"ul. Wrocławska 41A, 62-300 Września",52.314326,17.554251,,Do zrobienia,,
ORL-PL-272610221,Orlen,"ul. Wiślana, Dęblin",51.563981,21.833486,,Do zrobienia,,
ORL-PL-272610715,Orlen,"Stacja Orlen, Polska (współrzędne: 51.04969, 16.96956)",51.049694,16.969564,,Do zrobienia,,
ORL-PL-275121488,Stacja paliw Orlen,"Stacja Orlen, Polska (współrzędne: 50.02789, 21.37230)",50.027887,21.372295,,Do zrobienia,,
ORL-PL-275436844,Orlen,"Stacja Orlen, Polska (współrzędne: 51.03849, 16.75331)",51.038488,16.753308,,Do zrobienia,,
ORL-PL-275829574,Orlen,"ul. Aleja Grzegorza Palki 7, Łódź",51.782322,19.483715,,Do zrobienia,,
ORL-PL-276656375,Orlen,"ul. Kolejowa 69, 08-220 Sarnaki",52.321391,22.879834,,Do zrobienia,,
ORL-PL-280134555,Orlen,"ul. Tadeusza Kościuszki 59, 32-065 Krzeszowice",50.132308,19.644986,,Do zrobienia,,
ORL-PL-281973540,Orlen,"ul. Wincentego Witosa 1, 55-040 Kobierzyce",50.970244,16.933782,,Do zrobienia,,
ORL-PL-282510725,Orlen,Sosnowiec,50.229539,19.164507,,Do zrobienia,,
ORL-PL-282572188,Orlen,"Stacja Orlen, Polska (współrzędne: 50.14622, 19.10798)",50.146221,19.107982,,Do zrobienia,,
ORL-PL-282729544,Orlen,"Stacja Orlen, Polska (współrzędne: 51.59300, 18.96353)",51.592999,18.963530,,Do zrobienia,,
ORL-PL-287011987,Orlen nr Stacja Numer: 310,"ul. Lubawska 16, 14-200 Iława",53.578251,19.588082,,Do zrobienia,,
ORL-PL-287803960,Orlen,"ul. Koszalińska 34, 78-400 Szczecinek",53.714604,16.683101,,Do zrobienia,,
ORL-PL-287903098,Orlen nr 8,"ul. Małe Garbary 1A, 61-756 Poznań",52.411391,16.933896,,Do zrobienia,,
ORL-PL-288183105,Orlen,"Stacja Orlen, Polska (współrzędne: 50.74597, 22.34168)",50.745966,22.341676,,Do zrobienia,,
ORL-PL-288795368,Stacja Orlen numer: 4272,"ul. Piotra Wysockiego 43, 58-304 Wałbrzych",50.778687,16.254780,,Do zrobienia,,
ORL-PL-288873602,Orlen,"ul. Aleja Jana Pawła II 131, 85-185 Bydgoszcz",53.101606,18.009904,,Do zrobienia,,
ORL-PL-289563412,Orlen nr 666,"ul. Kolska 83, 62-500 Konin",52.203369,18.270768,,Do zrobienia,,
ORL-PL-291306923,Orlen,"ul. Władysława Zawadzkiego 1, 21-580 Wisznice",51.781746,23.220544,,Do zrobienia,,
ORL-PL-291640126,Orlen,"ul. Plac Partyzantów 8, 21-505 Janów Podlaski",52.196608,23.207460,,Do zrobienia,,
ORL-PL-292617187,Orlen nr 4046,"ul. Bałtycka 4a, 61-013 Poznań",52.426813,16.966739,,Do zrobienia,,
ORL-PL-293141935,Orlen,"ul. Aleja kardynała Stefana Wyszyńskiego 29, Bydgoszcz",53.136028,18.036794,,Do zrobienia,,
ORL-PL-293159629,Orlen,"Stacja Orlen, Polska (współrzędne: 54.48088, 17.04854)",54.480880,17.048541,,Do zrobienia,,
ORL-PL-293800766,Orlen nr 144,"ul. Wybrzeże Władysława IV 10, 72-600 Świnoujście",53.907606,14.260115,,Do zrobienia,,
ORL-PL-293968880,Orlen,"Stacja Orlen, Polska (współrzędne: 49.92611, 20.45303)",49.926108,20.453033,,Do zrobienia,,
ORL-PL-294488885,Orlen,"ul. Droga Męczenników Majdanka 16, 20-325 Lublin",51.233603,22.585612,,Do zrobienia,,
ORL-PL-294607249,Orlen nr 4041,"Stacja Orlen, Polska (współrzędne: 51.95555, 17.51895)",51.955549,17.518952,,Do zrobienia,,
ORL-PL-294608457,Orlen nr 7484,"ul. Lipowa 16, 63-300 Pleszew",51.891077,17.774357,,Do zrobienia,,
ORL-PL-294928101,Orlen,"Stacja Orlen, Polska (współrzędne: 49.36528, 20.11638)",49.365282,20.116378,,Do zrobienia,,
ORL-PL-295789354,Orlen nr 42,"ul. Franciszka Żwirki i Stanisława Wigury 1A, 27-600 Sandomierz",50.679042,21.754332,,Do zrobienia,,
ORL-PL-295789359,Orlen nr 119,"ul. Franciszka Żwirki i Stanisława Wigury 2, 27-600 Sandomierz",50.680354,21.756178,,Do zrobienia,,
ORL-PL-295933054,Orlen nr 599,"ul. Tadeusza Kościuszki 24, 62-025 Kostrzyn",52.398321,17.222531,,Do zrobienia,,
ORL-PL-295975479,Orlen nr 1015,"ul. Wojska Polskiego 102B, 67-100 Nowa Sól",51.798138,15.683825,,Do zrobienia,,
ORL-PL-297683715,Orlen,"Stacja Orlen, Polska (współrzędne: 53.15066, 17.90668)",53.150660,17.906676,,Do zrobienia,,
ORL-PL-297827099,Orlen,"ul. Zawodzie 2, 33-380 Krynica-Zdrój",49.384949,20.951333,,Do zrobienia,,
ORL-PL-297827148,Orlen,"Stacja Orlen, Polska (współrzędne: 49.38480, 20.95123)",49.384797,20.951231,,Do zrobienia,,
ORL-PL-297856685,Orlen,"ul. Męczenników 1, 13-200 Działdowo",53.235187,20.180450,,Do zrobienia,,
ORL-PL-298059528,Orlen,"ul. Bliska 2, 76-200 Głobino",54.441627,17.099359,,Do zrobienia,,
ORL-PL-298062524,Orlen,"ul. Generała Władysława Sikorskiego, 87-300 Brodnica",53.273204,19.424633,,Do zrobienia,,
ORL-PL-298549012,Orlen,"ul. Zegrzyńska 7A, 05-110 Jabłonna",52.379456,20.918925,,Do zrobienia,,
ORL-PL-299137100,Orlen nr 399,"ul. Ignacego Krasickiego 2a, 42-300 Myszków",50.570068,19.314670,,Do zrobienia,,
ORL-PL-299215416,Orlen,"Stacja Orlen, Polska (współrzędne: 53.89861, 14.26100)",53.898611,14.260995,,Do zrobienia,,
ORL-PL-299657901,Orlen nr 957,"ul. Stacha Wichury 30, 63-130 Książ Wielkopolski",52.060321,17.243912,,Do zrobienia,,
ORL-PL-299667879,Orlen,"ul. Wrzesińska 43, 62-310 Pyzdry",52.179305,17.682020,,Do zrobienia,,
ORL-PL-299805776,Orlen,"ul. Szczecińska 49, 73-110 Stargard",53.339654,15.018038,,Do zrobienia,,
ORL-PL-299862651,Orlen,"Stacja Orlen, Polska (współrzędne: 52.86581, 22.01320)",52.865810,22.013197,,Do zrobienia,,
ORL-PL-299917825,Orlen nr 742,"ul. Kaliska 87, 63-430 Odolanów",51.574076,17.696073,,Do zrobienia,,
ORL-PL-300105356,Orlen nr 7597,"ul. Krakowska 139/141, 97-500 Radomsko",51.054361,19.441245,,Do zrobienia,,
ORL-PL-300128616,Orlen nr 1147,"ul. Bodawska 4, 61-312 Poznań",52.371309,16.991706,,Do zrobienia,,
ORL-PL-300174864,Orlen,"Stacja Orlen, Polska (współrzędne: 50.82055, 16.28137)",50.820554,16.281367,,Do zrobienia,,
ORL-PL-300665704,Orlen,"ul. Tykocka 56, 19-120 Knyszyn",53.308549,22.912001,,Do zrobienia,,
ORL-PL-301330237,Orlen,"ul. Płocka 87, 06-500 Mława",53.095115,20.374630,,Do zrobienia,,
ORL-PL-301402242,Orlen,16-080,53.135815,22.750293,,Do zrobienia,,
ORL-PL-301947724,Orlen,"ul. Wielkie Przedmieście 1, 46-300 Olesno",50.875052,18.416157,,Do zrobienia,,
ORL-PL-303168587,Orlen,"Stacja Orlen, Polska (współrzędne: 54.20763, 17.94713)",54.207628,17.947127,,Do zrobienia,,
ORL-PL-303240885,Orlen,"ul. Królewiecka 144, 82-300 Elbląg",54.178158,19.425963,,Do zrobienia,,
ORL-PL-303294109,Orlen,"Stacja Orlen, Polska (współrzędne: 53.30779, 18.51037)",53.307795,18.510368,,Do zrobienia,,
ORL-PL-303317611,Orlen,"ul. Tanowska, Police",53.551595,14.550700,,Do zrobienia,,
ORL-PL-303340569,Orlen,"ul. Białostocka 12, 16-020 Czarna Białostocka",53.297258,23.297902,,Do zrobienia,,
ORL-PL-303561881,Orlen,"ul. Gostyńska 2, 64-113 Kąkolewo",51.861233,16.697118,,Do zrobienia,,
ORL-PL-303658085,Orlen nr 1098,"Stacja Orlen, Polska (współrzędne: 51.41199, 16.43376)",51.411986,16.433756,,Do zrobienia,,
ORL-PL-303858229,Orlen,"ul. Wolności 233, 58-560 Jelenia Góra",50.868923,15.697172,,Do zrobienia,,
ORL-PL-304089127,Orlen,"Stacja Orlen, Polska (współrzędne: 50.32118, 18.85687)",50.321176,18.856869,,Do zrobienia,,
ORL-PL-304427198,Orlen nr 1101,"ul. Szkolna 1, 56-160 Wińsko",51.469040,16.614092,,Do zrobienia,,
ORL-PL-304498211,Orlen,"Stacja Orlen, Polska (współrzędne: 50.96144, 16.35010)",50.961444,16.350104,,Do zrobienia,,
ORL-PL-304699836,Orlen,"ul. Warszawska, 35-205 Rzeszów",50.048708,21.999348,,Do zrobienia,,
ORL-PL-304858899,Orlen,"ul. Kłodzka 20, 57-200 Ząbkowice Śląskie",50.581983,16.805805,,Do zrobienia,,
ORL-PL-305192564,Orlen nr 564,"Stacja Orlen, Polska (współrzędne: 52.21295, 21.04630)",52.212952,21.046305,,Do zrobienia,,
ORL-PL-305286350,Orlen,"Stacja Orlen, Polska (współrzędne: 50.33573, 18.14744)",50.335735,18.147437,,Do zrobienia,,
ORL-PL-305856663,Orlen,"Stacja Orlen, Polska (współrzędne: 49.82017, 21.62752)",49.820165,21.627522,,Do zrobienia,,
ORL-PL-305949905,Orlen nr 4061,"ul. Poznańska 4, 62-020 Swarzędz",52.407520,17.081631,,Do zrobienia,,
ORL-PL-306881805,Orlen,"ul. Gdańska 240, 85-674 Bydgoszcz",53.145606,18.024189,,Do zrobienia,,
ORL-PL-306977132,Orlen nr 4248,"ul. Głogowska 52, 67-407 Szlichtyngowa",51.705523,16.235348,,Do zrobienia,,
ORL-PL-307448914,Orlen,"Stacja Orlen, Polska (współrzędne: 53.14452, 18.15559)",53.144519,18.155591,,Do zrobienia,,
ORL-PL-307622099,Orlen,"ul. Burmistrza Wiejowskiego 53, 38-213 Kołaczyce",49.795725,21.423539,,Do zrobienia,,
ORL-PL-308622196,Orlen,"ul. Młyńska 5, 72-010 Przęsocin",53.514992,14.568290,,Do zrobienia,,
ORL-PL-309776891,Orlen nr 7292,"ul. Owocowa 20, 62-080 Tarnowo Podgórne",52.458470,16.653986,,Do zrobienia,,
ORL-PL-310362402,Orlen,"ul. Marii Konopnickiej 12, 32-050 Skawina",49.973869,19.826030,,Do zrobienia,,
ORL-PL-310437608,Orlen nr 493,"ul. Polskiej Organizacji Wojskowej 98, 98-200 Sieradz",51.596052,18.711230,,Do zrobienia,,
ORL-PL-310989747,Orlen,"Stacja Orlen, Polska (współrzędne: 54.19294, 16.19792)",54.192936,16.197924,,Do zrobienia,,
ORL-PL-311050713,Orlen nr 4017,"ul. Jakubowska 36, 62-045 Pniewy",52.498802,16.273250,,Do zrobienia,,
ORL-PL-311674308,Orlen nr 4159,"ul. Księdza Eugeniusza Waresiaka 11, 56-300 Milicz",51.527135,17.271965,,Do zrobienia,,
ORL-PL-311883867,Orlen,"Stacja Orlen, Polska (współrzędne: 49.99255, 20.04380)",49.992550,20.043801,,Do zrobienia,,
ORL-PL-311955635,Orlen nr 776,63-520,51.528022,18.119451,,Do zrobienia,,
ORL-PL-312246271,Orlen nr 363,"ul. Karola Marcinkowskiego 15, 63-800 Gostyń",51.882327,17.012577,,Do zrobienia,,
ORL-PL-312246272,Orlen nr 328,"ul. Gostyńska 59, 63-100 Śrem",52.068345,17.037330,,Do zrobienia,,
ORL-PL-312246273,Orlen nr 741,"ul. Kościańska 90, 64-010 Krzywiń",51.971505,16.826302,,Do zrobienia,,
ORL-PL-312966385,Orlen nr 823,"Stacja Orlen, Polska (współrzędne: 50.34285, 18.20219)",50.342847,18.202194,,Do zrobienia,,
ORL-PL-313242365,Orlen nr 4358,"ul. Północna 56, 64-000 Kościan",52.084549,16.659043,,Do zrobienia,,
ORL-PL-313242367,Orlen nr 287,"ul. Śmigielska 62, 64-000 Kościan",52.075626,16.621968,,Do zrobienia,,
ORL-PL-314248939,Orlen,"ul. 3 Maja 1A, 87-600 Lipno",52.846947,19.178824,,Do zrobienia,,
ORL-PL-314541065,Orlen,"ul. Kolejowa 7, 16-400 Suwałki",54.107970,22.937382,,Do zrobienia,,
ORL-PL-314575292,Orlen,"ul. Generała Kazimierza Pułaskiego 2, 16-400 Suwałki",54.109062,22.928556,,Do zrobienia,,
ORL-PL-314752723,Orlen,"Stacja Orlen, Polska (współrzędne: 51.44673, 20.47550)",51.446734,20.475500,,Do zrobienia,,
ORL-PL-316305553,Orlen,"Stacja Orlen, Polska (współrzędne: 51.12633, 15.92151)",51.126328,15.921509,,Do zrobienia,,
ORL-PL-316377905,Orlen,"Bolesławiec, 59-700",51.260170,15.591777,,Do zrobienia,,
ORL-PL-316589420,Orlen nr SF392,"ul. Fordońska 32, 85-719 Bydgoszcz",53.120311,18.045033,,Do zrobienia,,
ORL-PL-316960080,Orlen nr 86,"ul. Prymasowska 94-104, 99-400 Łowicz",52.091267,19.918761,,Do zrobienia,,
ORL-PL-317526494,ORLEN,"ul. Łagiewnicka 63, 91-855 Łódź",51.795269,19.455812,,Do zrobienia,,
ORL-PL-318095354,Orlen,"ul. Kielecka, 26-070 Łopuszno",50.949638,20.254923,,Do zrobienia,,
ORL-PL-318496205,Orlen,"Stacja Orlen, Polska (współrzędne: 49.57771, 19.87127)",49.577707,19.871266,,Do zrobienia,,
ORL-PL-319068775,Orlen nr 4572,"ul. Obwodnica 35, 42-600 Tarnowskie Góry",50.454048,18.884773,,Do zrobienia,,
ORL-PL-319068812,Orlen,"ul. Konstantego Ildefonsa Gałczyńskiego 42, 42-610 Miasteczko Śląskie",50.485612,18.919867,,Do zrobienia,,
ORL-PL-319170601,Orlen,"ul. 3 Maja 90, 38-200 Jasło",49.728196,21.455454,,Do zrobienia,,
ORL-PL-320294566,Orlen,"ul. Rawicka 22, 56-210 Wąsosz",51.570786,16.707111,,Do zrobienia,,
ORL-PL-320303801,ORLEN,"Stacja Orlen, Polska (współrzędne: 50.74431, 18.44347)",50.744306,18.443465,,Do zrobienia,,
ORL-PL-320518488,Orlen nr 7001,"ul. Ustrońska 2, 43-460 Wisła",49.668842,18.846782,,Do zrobienia,,
ORL-PL-320954798,Orlen,"ul. Aleja „Solidarności” 100, 01-016 Warszawa",52.238475,20.982693,,Do zrobienia,,
ORL-PL-320963294,Orlen,"Stacja Orlen, Polska (współrzędne: 50.60720, 16.82238)",50.607205,16.822382,,Do zrobienia,,
ORL-PL-321111892,Orlen nr 261,"ul. 1 Maja 50, 43-460 Wisła",49.647278,18.868592,,Do zrobienia,,
ORL-PL-321897883,Orlen,"ul. Warszawska 43, 12-200 Pisz",53.621114,21.816715,,Do zrobienia,,
ORL-PL-322102169,Orlen,"ul. Kościerska 5, 83-250 Skarszewy",54.069867,18.454352,,Do zrobienia,,
ORL-PL-322463148,Orlen,42-445,50.624480,19.802617,,Do zrobienia,,
ORL-PL-322934738,Orlen,"ul. Wodzisławska 74, 43-251 Pawłowice",49.959002,18.694224,,Do zrobienia,,
ORL-PL-323704191,Orlen,"ul. Stefana Żeromskiego 116, Szczekociny",50.628739,19.852058,,Do zrobienia,,
ORL-PL-323760356,Orlen,"ul. Cmentarna 5, 59-800 Lubań",51.125750,15.289595,,Do zrobienia,,
ORL-PL-323799192,Orlen,"ul. Zdrojowa 28, 57-350 Kudowa-Zdrój",50.440396,16.240756,,Do zrobienia,,
ORL-PL-323804105,Orlen nr 1143,"ul. Plac Wolności 1A, 62-840 Koźminek",51.797989,18.338284,,Do zrobienia,,
ORL-PL-323862886,Orlen nr 685,"ul. Leśna 2, 64-510 Wronki",52.716685,16.376128,,Do zrobienia,,
ORL-PL-323886703,Orlen nr 326,"ul. Ujska 12, 64-800 Chodzież",52.989340,16.898839,,Do zrobienia,,
ORL-PL-323886708,Orlen nr 602,"ul. Poznańska 63, 62-095 Murowana Goślina",52.560286,17.000153,,Do zrobienia,,
ORL-PL-323979715,Orlen,"Stacja Orlen, Polska (współrzędne: 52.37055, 18.29682)",52.370546,18.296824,,Do zrobienia,,
ORL-PL-324023142,Orlen nr 7038,64-200,52.114559,16.086137,,Do zrobienia,,
ORL-PL-324023144,Orlen nr 7037,"ul. Źródlana 34, 64-200 Wolsztyn",52.121417,16.127615,,Do zrobienia,,
ORL-PL-324023145,Orlen nr 4137,"ul. Poznańska 48, 62-006 Kobylnica",52.449007,17.082836,,Do zrobienia,,
ORL-PL-324251069,Orlen,"ul. Ignacego Paderewskiego, 62-510 Konin",52.237945,18.261202,,Do zrobienia,,
ORL-PL-324340563,Orlen nr 1366,"ul. Wichrowa 1, 60-449 Poznań",52.431133,16.808750,,Do zrobienia,,
ORL-PL-324498719,Orlen nr 953,"ul. Okręg Międzychodzki 1, 64-410 Sieraków",52.644706,16.060833,,Do zrobienia,,
ORL-PL-324498721,Orlen nr 7526,"Stacja Orlen, Polska (współrzędne: 53.24037, 16.64026)",53.240371,16.640261,,Do zrobienia,,
ORL-PL-324498725,Orlen nr 1341,"ul. Dębiaki 7, 64-920 Piła",53.173881,16.778822,,Do zrobienia,,
ORL-PL-324507365,Orlen nr 1468,"ul. Krotoszyńska 19, 63-750 Sulmierzyce",51.612814,17.515164,,Do zrobienia,,
ORL-PL-324507367,Orlen nr 498,"ul. Legionów 49, 62-800 Kalisz",51.749862,18.075332,,Do zrobienia,,
ORL-PL-325520325,Orlen nr 7600,62-860,51.729667,18.268273,,Do zrobienia,,
ORL-PL-325737634,Orlen,"ul. 3 Maja 3, 96-320 Mszczonów",51.973899,20.516636,,Do zrobienia,,
ORL-PL-325863735,Orlen,"ul. Starogardzka 9, 83-010 Straszyn",54.277199,18.589348,,Do zrobienia,,
ORL-PL-325878195,Orlen,"ul. Josepha Conrada 1A, 01-922 Warszawa",52.270602,20.932680,,Do zrobienia,,
ORL-PL-326247309,Orlen,"ul. Krakowska 27, 33-350 Piwniczna-Zdrój",49.448179,20.704037,,Do zrobienia,,
ORL-PL-326362737,Orlen nr 4014,"Stacja Orlen, Polska (współrzędne: 51.79599, 19.50902)",51.795988,19.509024,,Do zrobienia,,
ORL-PL-326362739,Orlen,"Stacja Orlen, Polska (współrzędne: 51.79691, 19.51051)",51.796914,19.510513,,Do zrobienia,,
ORL-PL-329065124,Orlen,28-100,50.514994,20.726515,,Do zrobienia,,
