ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki,Audyt
ORL-PL-7221,Orlen nr 7221 (Leokadiów),"10B, 24-100 Leokadiów",51.396469,21.807981,,Do zrobienia,,,Nie
ORL-PL-7224,Orlen nr 7224 (Świebodzice),"ul. Jeleniogórska 52, 58-160 Świebodzice",50.855472,16.334489,,Do zrobienia,,,Nie
ORL-PL-7227,Orlen nr 7227 (Nisko),"ul. Sandomierska 18B, 37-400 Nisko",50.504725,22.142329,,Do zrobienia,,,Nie
ORL-PL-7229,Orlen nr 7229 (Drawno),"ul. Choszczeńska 70A, 73-220 Drawno",53.213810,15.745239,,Do zrobienia,,,Nie
ORL-PL-7231,Orlen nr 7231 (Żyznów),"ul. Żyznów 292A, 38-111 Żyznów",49.825697,21.875084,,Do zrobienia,,,Nie
ORL-PL-7232,Orlen nr 7232 (Głogów),"ul. Aleja Kazimierza Wielkiego 6, 67-200 Głogów",51.655736,16.102116,,Do zrobienia,,,Nie
ORL-PL-7236,Orlen nr 7236 (Strzelin),"ul. Ząbkowicka 32, 57-100 Strzelin",50.776802,17.059906,,Do zrobienia,,,Nie
ORL-PL-7240,Orlen nr 7240 (Wałbrzych),"ul. Noworudzka-Świdnicka 58, 58-302 Wałbrzych",50.761922,16.323794,,Do zrobienia,,,Nie
ORL-PL-7248,Orlen nr 7248 (Krasnystaw),"ul. Okrzei 125, 22-300 Krasnystaw",50.994301,23.142484,,Do zrobienia,,,Nie
ORL-PL-7251,Orlen nr 7251 (Pogorzela),"ul. Armii Poznań 2, 63-860 Pogorzela",51.828113,17.228764,,Do zrobienia,,,Nie
ORL-PL-7252,Orlen nr 7252 (Koluszki),"ul. Partyzantów 8A, 95-040 Koluszki",51.737089,19.821889,,Do zrobienia,,,Nie
ORL-PL-7256,Orlen nr 7256 (Rudzienice),"ul. Sadowa 1, 14-204 Rudzienice",53.637490,19.658981,,Do zrobienia,,,Nie
ORL-PL-7258,Orlen nr 7258 (Mielec),"ul. Legionów 80, 39-300 Mielec",50.287523,21.403444,,Do zrobienia,,,Nie
ORL-PL-7263,Orlen nr 7263 (Borek Wielkopolski),"ul. Powstańców wielkopolskich 26A, 63-800 Borek Wielkopolski",51.914485,17.229387,,Do zrobienia,,,Nie
ORL-PL-7265,Orlen nr 7265 (Górno),"ul. Górno 136, 26-008 Górno",50.861616,20.792589,,Do zrobienia,,,Nie
ORL-PL-7272,Orlen nr 7272 (Ząbkowice Śląskie),"ul. Powstańców Warszawy 0, 57-200 Ząbkowice Śląskie",50.581983,16.805805,,Do zrobienia,,,Nie
ORL-PL-7273,Orlen nr 7273 (Warszawa),"ul. Chełmżyńska 249, 04-458 Warszawa",52.192492,20.949343,,Do zrobienia,,,Nie
ORL-PL-7282,Orlen nr 7282 (Tomaszów Lubelski),"ul. Rolnicza 10, 22-600 Tomaszów Lubelski",50.436688,23.423143,,Do zrobienia,,,Nie
ORL-PL-7283,Orlen nr 7283 (Warszawa),"ul. Łopuszańska 22, 02-220 Warszawa",52.234542,21.036226,,Do zrobienia,,,Nie
ORL-PL-7284,Orlen nr 7284 (Jawor),"ul. Szpitalna 7, 59-400 Jawor",51.055737,16.210636,,Do zrobienia,,,Nie
ORL-PL-7290,Orlen nr 7290 (Genowefa),"ul. Genowefa 22, 62-513 Genowefa",52.174197,18.452262,,Do zrobienia,,,Nie
ORL-PL-7292,Orlen nr 7292 (Tarnowo Podgórne),"ul. Owocowa 20, 62-080 Tarnowo Podgórne",52.458470,16.653986,,Do zrobienia,,,Nie
ORL-PL-7296,Orlen nr 7296 (Gorliczyna),"ul. Gorliczyna 717, 37-200 Gorliczyna",50.096061,22.492899,,Do zrobienia,,,Nie
ORL-PL-7297,Orlen nr 7297 (Cerekwica),"ul. Szamotulska 11, 62-090 Cerekwica",52.515627,16.694504,,Do zrobienia,,,Nie
ORL-PL-7299,Orlen nr 7299 (Mazury),"26A, 63-410 Mazury",53.972406,21.573972,,Do zrobienia,,,Nie
ORL-PL-7304,Orlen nr 7304 (Wręczyca Wielka),"ul. Częstochowska 22C, 42-130 Wręczyca Wielka",50.841891,18.930322,,Do zrobienia,,,Nie
ORL-PL-7310,Orlen nr 7310 (Kielce),"ul. Batalionów Chłopskich 82, 25-671 Kielce",50.896430,20.595836,,Do zrobienia,,,Nie
ORL-PL-7311,Orlen nr 7311 (Jordanów),"ul. 3 Maja 73, 34-785 Jordanów",49.652006,19.833097,,Do zrobienia,,,Nie
ORL-PL-7317,Orlen nr 7317 (Łuszczów Pierwszy),"130A, 20-258 Łuszczów Pierwszy",51.300292,22.724373,,Do zrobienia,,,Nie
ORL-PL-7319,Orlen nr 7319 (Jałowęsy),"ul. 0 82, 27-500 Jałowęsy",50.796116,21.324637,,Do zrobienia,,,Nie
ORL-PL-7322,Orlen nr 7322 (Rawa Mazowiecka),"ul. Podlas 19A, 96-200 Rawa Mazowiecka",51.734611,20.232054,,Do zrobienia,,,Nie
ORL-PL-7323,Orlen nr 7323,"51.91121,16.18467",51.911210,16.184668,,Do zrobienia,,,Nie
ORL-PL-7325,Orlen nr 7325 (Kutno),"ul. Adamowice 1A, 99-300 Kutno",52.246454,19.379096,,Do zrobienia,,,Nie
ORL-PL-7326,Orlen nr 7326 (Turek),"ul. Koni ńska 1, 62-700 Turek",52.023626,18.517184,,Do zrobienia,,,Nie
ORL-PL-7327,Orlen nr 7327 (Koszęcin),"ul. Ligonia 11i, 42-286 Koszęcin",50.633806,18.845531,,Do zrobienia,,,Nie
ORL-PL-7328,Orlen nr 7328 (Biała Niżna),"ul. Biała Niżna -, 33-330 Biała Niżna",49.627454,20.968588,,Do zrobienia,,,Nie
ORL-PL-7331,Orlen nr 7331 (Dobrodzień),"Oleska, 46-380 Dobrodzień",50.744297,18.443409,,Do zrobienia,,,Nie
ORL-PL-7333,Orlen nr 7333 (Kraków),"ul. Grota Roweckiego 33, 30-384 Kraków",50.000796,19.863947,,Do zrobienia,,,Nie
ORL-PL-7334,Orlen nr 7334 (Zwierzyniec),"4, 97-403 Zwierzyniec",50.071352,19.819798,,Do zrobienia,,,Nie
ORL-PL-7336,Orlen nr 7336 (Wadowice),"ul. Wenecja 5, 34-100 Wadowice",49.918409,19.480828,,Do zrobienia,,,Nie
ORL-PL-7337,Orlen nr 7337 (Nowy Targ),"ul. Ludźmierska 29, 34-400 Nowy Targ",49.453632,20.019586,,Do zrobienia,,,Nie
ORL-PL-7339,Orlen nr 7339 (Słupsk),"ul. Przemysłowa 34, 76-200 Słupsk",54.441627,17.099359,,Do zrobienia,,,Nie
ORL-PL-7342,Orlen nr 7342 (Nawojowa),"ul. - 76, 33-335 Nawojowa",49.557118,20.751189,,Do zrobienia,,,Nie
ORL-PL-7343,Orlen nr 7343 (Dobra),"ul. Kilińskiego 154, 62-730 Dobra",51.904199,18.610124,,Do zrobienia,,,Nie
ORL-PL-7345,Orlen nr 7345 (Inowłódz),"ul. Klasztorna 37, 97-215 Inowłódz",51.519588,20.230114,,Do zrobienia,,,Nie
ORL-PL-7347,Orlen nr 7347 (Szczecin),"ul. Gdańska 5, 70-660 Szczecin",53.395542,14.615961,,Do zrobienia,,,Nie
ORL-PL-7349,Orlen nr 7349 (Skomielna Biała),"ul. - 532, 32-434 Skomielna Biała",49.624939,19.948832,,Do zrobienia,,,Nie
ORL-PL-7350,Orlen nr 7350 (Żary),"ul. Moniuszki 64, 68-200 Żary",51.638142,15.120799,,Do zrobienia,,,Nie
ORL-PL-7352,Orlen nr 7352 (Krynica-Zdrój),"ul. Zawodzie 1, 33-380 Krynica-Zdrój",49.384949,20.951333,,Do zrobienia,,,Nie
ORL-PL-7354,Orlen nr 7354 (Limanowa),"ul. Tarnowska 34, 34-600 Limanowa",49.720979,20.399308,,Do zrobienia,,,Nie
ORL-PL-7355,Orlen nr 7355 (Braniewo),"ul. Królewiecka 68, 14-500 Braniewo",54.377897,19.811458,,Do zrobienia,,,Nie
ORL-PL-7357,Orlen nr 7357 (Huta Podgórna),"ul. Popowo A 0, 07-203 Huta Podgórna",52.546442,21.162851,,Do zrobienia,,,Nie
ORL-PL-7363,Orlen nr 7363 (Malanów),"ul. Turecka 67, 62-709 Malanów",51.958337,18.402959,,Do zrobienia,,,Nie
ORL-PL-7368,Orlen nr 7368 (Wola Gutowska),"ul. 0 8, 26-660 Wola Gutowska",51.475541,21.130748,,Do zrobienia,,,Nie
ORL-PL-7369,Orlen nr 7369 (Toruń),"ul. Słupska 1, 87-100 Toruń",53.032575,18.703534,,Do zrobienia,,,Nie
ORL-PL-7372,Orlen nr 7372 (Romanów),"ul. Romanów 10A, 42-260 Romanów",50.671055,19.121676,,Do zrobienia,,,Nie
ORL-PL-7379,Orlen nr 7379 (Mostki),"trasa A2 bn, 66-218 Mostki",52.270633,15.380123,,Do zrobienia,,,Nie
ORL-PL-7380,Orlen nr 7380 (Bilczyce),"ul. Bilczyce 184, 32-420 Bilczyce",49.908178,20.199412,,Do zrobienia,,,Nie
ORL-PL-7381,Orlen nr 7381 (Ropczyce),"ul. 3-go Maja 589, 39-100 Ropczyce",50.073759,21.585558,,Do zrobienia,,,Nie
ORL-PL-7382,Orlen nr 7382 (Suków),"ul. 0 185D, 26-021 Suków",50.825118,20.673655,,Do zrobienia,,,Nie
ORL-PL-7387,Orlen nr 7387 (Włocławek),"ul. Płocka 172A, 87-800 Włocławek",52.650076,19.142604,,Do zrobienia,,,Nie
ORL-PL-7393,Orlen nr 7393 (Kielce),"ul. Ks. Piotra Ściegiennego 264, 25-116 Kielce",50.854457,20.566962,,Do zrobienia,,,Nie
ORL-PL-7397,Orlen nr 7397 (Chojny Młode),"ul. BRAK 0, 18-400 Chojny Młode",53.172132,22.019351,,Do zrobienia,,,Nie
ORL-PL-7398,Orlen nr 7398 (Turzyn),"ul. Białostocka 196F, 07-221 Turzyn",52.620179,21.492583,,Do zrobienia,,,Nie
ORL-PL-7400,Orlen nr 7400 (Zgorzelec),"ul. Łużycka 87, 59-900 Zgorzelec",51.127374,15.015360,,Do zrobienia,,,Nie
ORL-PL-7401,Orlen nr 7401 (Pokój),"ul. Zieleniec 64, 46-034 Pokój",50.914960,17.833675,,Do zrobienia,,,Nie
ORL-PL-7403,Orlen nr 7403 (Kruszów),"ul. Trybunalska 4, 95-080 Kruszów",51.572522,19.580078,,Do zrobienia,,,Nie
ORL-PL-7409,Orlen nr 7409 (Leszno),"ul. Kilińskiego 1A, 64-100 Leszno",51.843609,16.562466,,Do zrobienia,,,Nie
ORL-PL-7413,Orlen nr 7413 (Izbicko),"ul. Grabów DK 94, 47-180 Izbicko",50.013700,21.971505,,Do zrobienia,,,Nie
ORL-PL-7415,Orlen nr 7415 (Szewce),"ul. 0 0, 55-114 Szewce",51.213553,16.966249,,Do zrobienia,,,Nie
ORL-PL-7416,Orlen nr 7416 (Kielce),"ul. Wincentego Witosa 64k, 25-561 Kielce",50.902508,20.655175,,Do zrobienia,,,Nie
ORL-PL-7417,Orlen nr 7417 (Rypin),"ul. Mławska 51A, 87-500 Rypin",53.082900,19.413627,,Do zrobienia,,,Nie
ORL-PL-7420,Orlen nr 7420 (Jakać Dworna),"ul. Jakać Dworna 0, 07-410 Jakać Dworna",53.074786,21.576139,,Do zrobienia,,,Nie
ORL-PL-7422,Orlen nr 7422 (Osła),"ul. Osła 1G, 59-706 Osła",51.303470,15.725643,,Do zrobienia,,,Nie
ORL-PL-7423,Orlen nr 7423 (Toruń),"ul. Curii Skłodowskiej 95, 87-100 Toruń",53.036454,18.674184,,Do zrobienia,,,Nie
ORL-PL-7424,Orlen nr 7424 (Wiśniew),"ul. Siedlecka 8a, 08-122 Wiśniew",52.069763,22.294329,,Do zrobienia,,,Nie
ORL-PL-7426,Orlen nr 7426 (Świerzawa),"ul. Jeleniogórska 41, 59-540 Świerzawa",51.012107,15.900049,,Do zrobienia,,,Nie
ORL-PL-7427,Orlen nr 7427 (Kołaczyce),"ul. Brmistrza Wiejowskiego bn, 38-213 Kołaczyce",49.795476,21.423781,,Do zrobienia,,,Nie
ORL-PL-7430,Orlen nr 7430 (Ciółkowo),"72, 09-451 Ciółkowo",52.607376,19.904377,,Do zrobienia,,,Nie
ORL-PL-7437,Orlen nr 7437 (Chocznia),"ul. Tadeusza Kościuszki 367, 34-123 Chocznia",49.868224,19.427707,,Do zrobienia,,,Nie
ORL-PL-7444,Orlen nr 7444 (Kazimierz Biskupi),"ul. Warszawska 13, 62-530 Kazimierz Biskupi",52.312849,18.181667,,Do zrobienia,,,Nie
ORL-PL-7445,Orlen nr 7445 (Płużnica),"ul. Płuznica 62A, 87-214 Płużnica",53.292142,18.776354,,Do zrobienia,,,Nie
ORL-PL-7447,Orlen nr 7447 (Piła),"ul. wojska polskiego 81, 64-920 Piła",53.155969,16.682810,,Do zrobienia,,,Nie
ORL-PL-7452,Orlen nr 7452 (Mszczonów),"ul. Zbiroża ul.Grójecka 2, 96-320 Mszczonów",51.973899,20.516636,,Do zrobienia,,,Nie
ORL-PL-7462,Orlen nr 7462 (Wilczyce),"55, 59-223 Wilczyce",51.170438,16.041924,,Do zrobienia,,,Nie
ORL-PL-7463,Orlen nr 7463 (Zawada),"ul. Turawska 1a, 46-022 Zawada",50.719497,18.003058,,Do zrobienia,,,Nie
ORL-PL-7464,Orlen nr 7464 (Będzin),"ul. Pustkowie 2, 42-504 Będzin",50.305968,19.116945,,Do zrobienia,,,Nie
ORL-PL-7468,Orlen nr 7468 (Nowe Bagienice),"ul. Nowe Bagienice 26, 11-700 Nowe Bagienice",53.860358,21.282731,,Do zrobienia,,,Nie
ORL-PL-7470,Orlen nr 7470 (Rogoźno),"ul. Aleje Marszałka Piłsudskiego 34, 64-610 Rogoźno",52.757295,16.978018,,Do zrobienia,,,Nie
ORL-PL-7471,Orlen nr 7471 (Nowy Targ),"ul. Krakowska 2, 34-400 Nowy Targ",49.453632,20.019586,,Do zrobienia,,,Nie
ORL-PL-7481,Orlen nr 7481 (Sieradz),"ul. Zakładników 18, 98-200 Sieradz",51.568695,18.700060,,Do zrobienia,,,Nie
ORL-PL-7484,Orlen nr 7484 (Pleszew),"ul. Lipowa 16, 63-300 Pleszew",51.891077,17.774357,,Do zrobienia,,,Nie
ORL-PL-7489,Orlen nr 7489 (Nowy Sącz),"ul. Wincentego Witosa 110, 33-300 Nowy Sącz",49.639484,20.695597,,Do zrobienia,,,Nie
ORL-PL-7490,Orlen nr 7490 (Gromada),"ul. Gromada 165, 23-400 Gromada",50.563017,22.694160,,Do zrobienia,,,Nie
ORL-PL-7497,Orlen nr 7497 (Goryszewo),"DK 15 29, 88-300 Goryszewo",52.623581,18.008092,,Do zrobienia,,,Nie
ORL-PL-7500,Orlen nr 7500 (Wieliczka),"Dobczycka, 32-020 Wieliczka",49.972886,20.061591,,Do zrobienia,,,Nie
ORL-PL-7502,Orlen nr 7502 (Ropczyce),"ul. Robotnicza 1, 39-100 Ropczyce",50.073759,21.585558,,Do zrobienia,,,Nie
ORL-PL-7515,Orlen nr 7515 (Wrzoski),"ul. Wrocławska 80, 46-073 Wrzoski",50.687354,17.811911,,Do zrobienia,,,Nie
ORL-PL-7516,Orlen nr 7516 (Chociwel),"ul. Starzyce - DK 20, 73-120 Chociwel",53.877399,21.303199,,Do zrobienia,,,Nie
ORL-PL-7517,Orlen nr 7517 (Przysiek),87-134 Przysiek,53.031483,18.496360,,Do zrobienia,,,Nie
ORL-PL-7521,Orlen nr 7521 (Syrynia),"ul. Raciborska 2 F, 44-361 Syrynia",50.016157,18.330370,,Do zrobienia,,,Nie
ORL-PL-7522,Orlen nr 7522 (Myślenice),"ul. Kazimierza Wielkiego 58, 32-400 Myślenice",49.833981,19.948947,,Do zrobienia,,,Nie
ORL-PL-7523,Orlen nr 7523 (Nowy Sącz),"ul. Węgierska 201, 33-300 Nowy Sącz",49.602563,20.727833,,Do zrobienia,,,Nie
ORL-PL-7526,Orlen nr 7526 (Nowa Łubianka),"DK10, 64-930 Nowa Łubianka",53.240371,16.640261,,Do zrobienia,,,Nie
ORL-PL-7529,Orlen nr 7529 (Brzesko),"ul. Mikołaja Kopernika 20G, 32-800 Brzesko",49.968928,20.627175,,Do zrobienia,,,Nie
ORL-PL-7530,Orlen nr 7530 (Dąbrówki),"199, 37-100 Dąbrówki",50.120490,22.233096,,Do zrobienia,,,Nie
ORL-PL-7538,Orlen nr 7538 (Kominy),"ul. Kominy 1, 87-300 Kominy",53.250340,19.400254,,Do zrobienia,,,Nie
ORL-PL-7545,Orlen nr 7545 (Myślenice),"ul. Słowackiego 47, 32-400 Myślenice",49.833981,19.948947,,Do zrobienia,,,Nie
ORL-PL-7550,Orlen nr 7550 (Drobin),"ul. Płocka 36A, 09-210 Drobin",52.731092,19.979310,,Do zrobienia,,,Nie
ORL-PL-7551,Orlen nr 7551 (Poraj),"ul. 3 Maja 71, 42-360 Poraj",50.682222,19.205526,,Do zrobienia,,,Nie
ORL-PL-7552,Orlen nr 7552 (Nowa Wieś Legnicka),"44a, 59-241 Nowa Wieś Legnicka",51.158342,16.174519,,Do zrobienia,,,Nie
ORL-PL-7555,Orlen nr 7555 (Toruń),"ul. Wschodnia 36A, 87-100 Toruń",53.040878,18.611355,,Do zrobienia,,,Nie
ORL-PL-7556,Orlen nr 7556 (Wałcz),"ul. Kołobrzeska 41, 78-600 Wałcz",53.298648,16.456298,,Do zrobienia,,,Nie
ORL-PL-7557,Orlen nr 7557 (Kamieńsk),"ul. Słowackiego 121, 97-360 Kamieńsk",51.195218,19.499177,,Do zrobienia,,,Nie
ORL-PL-7558,Orlen nr 7558 (Kobierzyce),"ul. Witosa 1, 55-040 Kobierzyce",50.970244,16.933782,,Do zrobienia,,,Nie
ORL-PL-7559,Orlen nr 7559 (Kraków),"ul. Skotnicka 242, 30-394 Kraków",50.006309,19.898017,,Do zrobienia,,,Nie
ORL-PL-7560,Orlen nr 7560 (Opatówek),"ul. Helleny 8, 62-860 Opatówek",51.736536,18.193556,,Do zrobienia,,,Nie
ORL-PL-7561,Orlen nr 7561 (Nowiny Brdowskie),"ul. Rondo DW263 i DW270, 62-620 Nowiny Brdowskie",52.338947,18.720591,,Do zrobienia,,,Nie
ORL-PL-7564,Orlen nr 7564 (Ostrów Wielkopolski),"ul. Ofierskiego 3, 63-400 Ostrów Wielkopolski",51.655799,17.842585,,Do zrobienia,,,Nie
ORL-PL-7565,Orlen nr 7565 (Sękowo),"ul. Leśna 33, 64-541 Sękowo",52.491687,16.448519,,Do zrobienia,,,Nie
ORL-PL-7567,Orlen nr 7567 (Mikołów),"ul. Cieszyńska 39, 43-190 Mikołów",50.220744,18.828061,,Do zrobienia,,,Nie
ORL-PL-7570,Orlen nr 7570 (Lipno),"ul. Głodowo 56A, 87-600 Lipno",52.851553,19.200187,,Do zrobienia,,,Nie
ORL-PL-7571,Orlen nr 7571 (Gorzów Wielkopolski),"ul. Górczyńska 57, 66-400 Gorzów Wielkopolski",52.726540,15.212299,,Do zrobienia,,,Nie
ORL-PL-7572,Orlen nr 7572 (Kielce),"ul. Kalinowa 1, 25-147 Kielce",50.823586,20.622794,,Do zrobienia,,,Nie
ORL-PL-7575,Orlen nr 7575 (Wąbrzeźno),"ul. Mikołaja z Ryńska 11A, 87-200 Wąbrzeźno",53.270883,18.947018,,Do zrobienia,,,Nie
ORL-PL-7577,Orlen nr 7577 (Proszówki),"125, 32-700 Proszówki",50.009755,20.430649,,Do zrobienia,,,Nie
ORL-PL-7578,Orlen nr 7578 (Jaworznia),"208c, 26-065 Jaworznia",50.857995,20.504412,,Do zrobienia,,,Nie
ORL-PL-7579,Orlen nr 7579 (Szczecin),"ul. Struga 61, 70-784 Szczecin",53.383367,14.671928,,Do zrobienia,,,Nie
ORL-PL-7581,Orlen nr 7581 (Lelice),"ul. Płocka 5, 09-212 Lelice",52.743276,19.761909,,Do zrobienia,,,Nie
ORL-PL-7583,Orlen nr 7583 (Skarżysko-Kamienna),"ul. Towarowa 8, 26-110 Skarżysko-Kamienna",51.111711,20.877181,,Do zrobienia,,,Nie
ORL-PL-7584,Orlen nr 7584 (Złotoria),"DK8 (MOP), 16-070 Złotoria",53.165113,22.936384,,Do zrobienia,,,Nie
ORL-PL-7587,Orlen nr 7587 (Stawiszyn),"ul. Petryki 10L, 62-820 Stawiszyn",51.920443,18.117659,,Do zrobienia,,,Nie
ORL-PL-7588,Orlen nr 7588 (Wólka 62 - 420 DK92 0),Wólka 62 - 420 DK92 0,52.318664,17.780018,,Do zrobienia,,,Nie
ORL-PL-7591,Orlen nr 7591 (Zielona Góra),"ul. Fabryczna 3, 65-001 Zielona Góra",51.935254,15.501539,,Do zrobienia,,,Nie
ORL-PL-7595,Orlen nr 7595 (Renice),"59, 74-300 Renice",52.944633,14.952239,,Do zrobienia,,,Nie
ORL-PL-7597,Orlen nr 7597 (Radomsko),"ul. Krakowska 139/141, 97-500 Radomsko",51.054361,19.441245,,Do zrobienia,,,Nie
ORL-PL-7599,Orlen nr 7599,"52.00480,16.52638",52.004802,16.526379,,Do zrobienia,,,Nie
ORL-PL-7600,Orlen nr 7600 (Józefów),"28, 62-860 Józefów",51.729667,18.268273,,Do zrobienia,,,Nie
ORL-PL-7601,Orlen nr 7601 (Rogówko),"39A, 87-162 Rogówko",53.079012,18.764278,,Do zrobienia,,,Nie
ORL-PL-7602,Orlen nr 7602 (Kalisz),"ul. Aleja Wojska Polskiego 2i, 62-800 Kalisz",51.740193,18.046097,,Do zrobienia,,,Nie
ORL-PL-7603,Orlen nr 7603 (Bukowiec),"ul. Rokici ńska 122, 95-006 Bukowiec",51.701533,19.604609,,Do zrobienia,,,Nie
ORL-PL-7608,Orlen nr 7608 (Słubice),"ul. Wojska Polskiego 6, 69-100 Słubice",52.348462,14.573173,,Do zrobienia,,,Nie
ORL-PL-7612,Orlen nr 7612 (Opatkowice),"200, 32-100 Opatkowice",50.201617,20.303190,,Do zrobienia,,,Nie
ORL-PL-7633,Orlen nr 7633,"51.52321,15.21516",51.523205,15.215163,,Do zrobienia,,,Nie
ORL-PL-7638,Orlen nr 7638,"Orlen nr 7638, 28-404",50.593856,20.561189,,Do zrobienia,,,Nie
ORL-PL-7639,Orlen nr 7639,99-340,52.274808,19.165347,,Do zrobienia,,,Nie
ORL-PL-7647,Orlen nr 7647,"49.77115,19.64493",49.771151,19.644935,,Do zrobienia,,,Nie
ORL-PL-7648,Orlen nr 7648 (Łuków),"ul. Warszawska 81A, 21-400 Łuków",51.924982,22.364476,,Do zrobienia,,,Nie
ORL-PL-7665,Orlen nr 7665,"Orlen nr 7665, 26-060",50.788966,20.470361,,Do zrobienia,,,Nie
ORL-PL-7668,Orlen nr 7668 (Leszno),"ul. Osiecka 4, 64-100 Leszno",51.858920,16.609941,,Do zrobienia,,,Nie
ORL-PL-7677,Orlen nr 7677,"ul. Południowa 28, 71-001 Szczecin",53.392738,14.500694,,Do zrobienia,,,Nie
ORL-PL-7694,Orlen nr 7694 (Goleńsko),99-413 Goleńsko,52.148672,19.925530,,Do zrobienia,,,Nie
ORL-PL-7700,Orlen nr 7700,"53.59448,19.58362",53.594477,19.583621,,Do zrobienia,,,Nie
ORL-PL-7706,Orlen nr 7706,Orlen 7706,51.457300,22.616906,,Do zrobienia,,,Nie
ORL-PL-7731,Orlen nr 7731,23-413,50.315672,22.958025,,Do zrobienia,,,Nie
ORL-PL-7744,Orlen nr 7744 (Osiek Mały),"ul. Kolska 1, 62-613 Osiek Mały",52.266785,18.601608,,Do zrobienia,,,Nie
ORL-PL-7745,Orlen nr 7745,"52.14917,18.27209",52.149168,18.272091,,Do zrobienia,,,Nie
ORL-PL-7757,Orlen nr 7757,87-423,53.208731,19.171358,,Do zrobienia,,,Nie
ORL-PL-7762,Orlen nr 7762,"ul. Kazimierza Stefanowicza 116, 07-430 Myszyniec",53.368662,21.362247,,Do zrobienia,,,Nie
ORL-PL-7767,Orlen nr 7767,"49.96896,20.30816",49.968959,20.308161,,Do zrobienia,,,Nie
ORL-PL-7773,Orlen nr 7773 (Łapy),"ul. Mostowa 11А, 18-100 Łapy",52.996572,22.892942,,Do zrobienia,,,Nie
ORL-PL-7791,Orlen nr 7791,"51.13020,22.16333",51.130204,22.163328,,Do zrobienia,,,Nie
ORL-PL-7792,Orlen nr 7792,"50.95832,19.17011",50.958321,19.170112,,Do zrobienia,,,Nie
ORL-PL-33036554,Orlen nr 33036554 (Luboń),"ul. Jana III Sobieskiego 25, 62-030 Luboń",52.339188,16.875310,,Do zrobienia,,,Nie
ORL-PL-36449577,Orlen nr 36449577 (Magnuszew),"ul. Żołnierzy I Armii Wojska Polskiego 90, 26-910 Magnuszew",51.752321,21.384995,,Do zrobienia,,,Nie
ORL-PL-56048841,Orlen nr 56048841 (Złoty Stok),"ul. Sudecka 22, 57-250 Złoty Stok",50.446728,16.867557,,Do zrobienia,,,Nie
ORL-PL-59580177,Orlen nr 59580177,ul. Gdańska 5,53.414549,14.569557,,Do zrobienia,,,Nie
ORL-PL-66525608,Orlen nr 66525608 (Chojnice),"ul. Gdańska 66, 89-600 Chojnice",53.697763,17.584475,,Do zrobienia,,,Nie
ORL-PL-82780467,Orlen nr 82780467 (Bagienice),"ul. 680, 11-700 Bagienice",53.843862,21.221625,,Do zrobienia,,,Nie
ORL-PL-83719089,Orlen nr 83719089 (Kłodzko),"ul. Stanisława Moniuszki 4, 57-300 Kłodzko",50.437621,16.658980,,Do zrobienia,,,Nie
ORL-PL-89173245,Orlen nr 89173245 (Warszawa),"ul. Aleja 3 Maja 1A, 00-401 Warszawa",52.234542,21.036226,,Do zrobienia,,,Nie
ORL-PL-90972042,Orlen nr 90972042 (Gdańsk),"ul. Aleja Generała Józefa Hallera 136, 80-416 Gdańsk",54.393034,18.621792,,Do zrobienia,,,Nie
ORL-PL-93722520,Orlen nr 93722520 (Bielsko-Biała),"ul. Bystrzańska 96, 43-309 Bielsko-Biała",49.782030,19.068639,,Do zrobienia,,,Nie
ORL-PL-95751423,Orlen nr 95751423 (Łódź),"ul. Stanisława Przybyszewskiego 327, 92-423 Łódź",51.751739,19.535368,,Do zrobienia,,,Nie
ORL-PL-100225145,Orlen nr 100225145 (Gdańsk),"ul. Aleja Grunwaldzka 258, 80-314 Gdańsk",54.394527,18.579585,,Do zrobienia,,,Nie
ORL-PL-101726152,Orlen nr 101726152 (Gdańsk),"ul. Kołobrzeska 28A, 80-394 Gdańsk",54.402530,18.584347,,Do zrobienia,,,Nie
ORL-PL-102485316,Orlen nr 102485316 (Tworóg),"ul. Tarnogórska 3, 42-690 Tworóg",50.529022,18.717596,,Do zrobienia,,,Nie
ORL-PL-103397189,Orlen nr 103397189 (Łódź),"ul. Juliana Tuwima 7, 90-010 Łódź",51.765446,19.459900,,Do zrobienia,,,Nie
ORL-PL-105951014,Orlen nr 105951014 (Łódź),"ul. Janusza Kusocińskiego 141, Łódź",51.747316,19.382021,,Do zrobienia,,,Nie
ORL-PL-107391214,Orlen nr 107391214 (Gdańsk),"ul. Odyseusza 18, 80-299 Gdańsk",54.433890,18.486691,,Do zrobienia,,,Nie
ORL-PL-114981510,Orlen nr 114981510 (Warszawa),"ul. Modlińska 345, 03-151 Warszawa",52.349426,20.946111,,Do zrobienia,,,Nie
ORL-PL-115222779,Orlen nr 115222779 (Bielsko-Biała),"ul. Górska 2, 43-300 Bielsko-Biała",49.799889,19.061698,,Do zrobienia,,,Nie
ORL-PL-120932362,Orlen nr 120932362 (Wrocław),"ul. Ślężna 129a, Wrocław",51.084555,17.024742,,Do zrobienia,,,Nie
ORL-PL-124532270,Orlen nr 124532270 (Warszawa),"ul. Jagiellońska 86, 03-303 Warszawa",52.277560,21.013239,,Do zrobienia,,,Nie
